RANKING IDHM 2010,CD_GEOCODM,MUNICÍPIO,ESTADO,IDHM 2010,IDHM RENDA 2010,IDHM LONGEVIDADE 2010,IDHM EDUCAÇÃO 2010,MERGE,,MERGE,X,CD_GEOCODM,ESTADO,NM_MUNICIP,Info,lon,lat
238,355280,TABOÃO DA SERRA,SP,"0,769","0,742","0,863","0,710",SP-TABOÃO DA SERRA,1,SP-TABOÃO DA SERRA,3855,355280, SP,TABOÃO DA SERRA,TABOÃO DA SERRA,-62.1688572,-12.607055
1217,355290,TACIBA,SP,"0,723","0,682","0,809","0,684",SP-TACIBA,1,SP-TACIBA,3856,355290, SP,TACIBA,TACIBA,-62.1688572,-12.607055
1638,355300,TAGUAÍ,SP,"0,709","0,690","0,818","0,631",SP-TAGUAÍ,1,SP-TAGUAÍ,3857,355300, SP,TAGUAÍ,TAGUAÍ,-62.1688572,-12.607055
1595,355310,TAIAÇU,SP,"0,710","0,701","0,814","0,628",SP-TAIAÇU,1,SP-TAIAÇU,3858,355310, SP,TAIAÇU,TAIAÇU,-62.1688572,-12.607055
366,355320,TAIÚVA,SP,"0,760","0,732","0,835","0,718",SP-TAIÚVA,1,SP-TAIÚVA,3859,355320, SP,TAIÚVA,TAIÚVA,-62.1688572,-12.607055
993,355330,TAMBAÚ,SP,"0,731","0,729","0,858","0,624",SP-TAMBAÚ,1,SP-TAMBAÚ,3860,355330, SP,TAMBAÚ,TAMBAÚ,-62.1688572,-12.607055
583,355340,TANABI,SP,"0,748","0,735","0,829","0,687",SP-TANABI,1,SP-TANABI,3861,355340, SP,TANABI,TANABI,-62.1688572,-12.607055
2412,355350,TAPIRAÍ,SP,"0,681","0,647","0,846","0,578",SP-TAPIRAÍ,1,SP-TAPIRAÍ,3862,355350, SP,TAPIRAÍ,TAPIRAÍ,-62.1688572,-12.607055
526,355360,TAPIRATIBA,SP,"0,751","0,703","0,870","0,692",SP-TAPIRATIBA,1,SP-TAPIRATIBA,3863,355360, SP,TAPIRATIBA,TAPIRATIBA,-62.1688572,-12.607055
383,355365,TAQUARAL,SP,"0,759","0,742","0,823","0,716",SP-TAQUARAL,1,SP-TAQUARAL,3864,355365, SP,TAQUARAL,TAQUARAL,-62.1688572,-12.607055
583,355370,TAQUARITINGA,SP,"0,748","0,727","0,827","0,696",SP-TAQUARITINGA,1,SP-TAQUARITINGA,3865,355370, SP,TAQUARITINGA,TAQUARITINGA,-62.1688572,-12.607055
1866,355380,TAQUARITUBA,SP,"0,701","0,700","0,811","0,606",SP-TAQUARITUBA,1,SP-TAQUARITUBA,3866,355380, SP,TAQUARITUBA,TAQUARITUBA,-62.1688572,-12.607055
2462,355385,TAQUARIVAÍ,SP,"0,679","0,617","0,811","0,626",SP-TAQUARIVAÍ,1,SP-TAQUARIVAÍ,3867,355385, SP,TAQUARIVAÍ,TAQUARIVAÍ,-62.1688572,-12.607055
1133,355390,TARABAI,SP,"0,726","0,666","0,823","0,697",SP-TARABAI,1,SP-TARABAI,3868,355390, SP,TARABAI,TARABAI,-62.1688572,-12.607055
488,355395,TARUMÃ,SP,"0,753","0,738","0,852","0,680",SP-TARUMÃ,1,SP-TARUMÃ,3869,355395, SP,TARUMÃ,TARUMÃ,-62.1688572,-12.607055
508,355400,TATUÍ,SP,"0,752","0,734","0,842","0,688",SP-TATUÍ,1,SP-TATUÍ,3870,355400, SP,TATUÍ,TATUÍ,-62.1688572,-12.607055
40,355410,TAUBATÉ,SP,"0,800","0,778","0,883","0,746",SP-TAUBATÉ,1,SP-TAUBATÉ,3871,355410, SP,TAUBATÉ,TAUBATÉ,-62.1688572,-12.607055
2716,355420,TEJUPÁ,SP,"0,668","0,668","0,794","0,563",SP-TEJUPÁ,1,SP-TEJUPÁ,3872,355420, SP,TEJUPÁ,TEJUPÁ,-62.1688572,-12.607055
743,355430,TEODORO SAMPAIO,SP,"0,741","0,699","0,856","0,679",SP-TEODORO SAMPAIO,1,SP-TEODORO SAMPAIO,3873,355430, SP,TEODORO SAMPAIO,TEODORO SAMPAIO,-62.1688572,-12.607055
562,355440,TERRA ROXA,SP,"0,749","0,732","0,838","0,684",SP-TERRA ROXA,1,SP-TERRA ROXA,3874,355440, SP,TERRA ROXA,TERRA ROXA,-62.1688572,-12.607055
145,355450,TIETÊ,SP,"0,778","0,764","0,884","0,698",SP-TIETÊ,1,SP-TIETÊ,3875,355450, SP,TIETÊ,TIETÊ,-62.1688572,-12.607055
1595,355460,TIMBURI,SP,"0,710","0,688","0,826","0,629",SP-TIMBURI,1,SP-TIMBURI,3876,355460, SP,TIMBURI,TIMBURI,-62.1688572,-12.607055
1486,355465,TORRE DE PEDRA,SP,"0,714","0,679","0,829","0,647",SP-TORRE DE PEDRA,1,SP-TORRE DE PEDRA,3877,355465, SP,TORRE DE PEDRA,TORRE DE PEDRA,-62.1688572,-12.607055
667,355470,TORRINHA,SP,"0,744","0,734","0,852","0,658",SP-TORRINHA,1,SP-TORRINHA,3878,355470, SP,TORRINHA,TORRINHA,-62.1688572,-12.607055
1244,355475,TRABIJU,SP,"0,722","0,666","0,811","0,697",SP-TRABIJU,1,SP-TRABIJU,3879,355475, SP,TRABIJU,TRABIJU,-62.1688572,-12.607055
92,355480,TREMEMBÉ,SP,"0,785","0,769","0,873","0,720",SP-TREMEMBÉ,1,SP-TREMEMBÉ,3880,355480, SP,TREMEMBÉ,TREMEMBÉ,-62.1688572,-12.607055
488,355490,TRÊS FRONTEIRAS,SP,"0,753","0,710","0,829","0,726",SP-TRÊS FRONTEIRAS,1,SP-TRÊS FRONTEIRAS,3881,355490, SP,TRÊS FRONTEIRAS,TRÊS FRONTEIRAS,-62.1688572,-12.607055
1081,355495,TUIUTI,SP,"0,728","0,702","0,871","0,630",SP-TUIUTI,1,SP-TUIUTI,3882,355495, SP,TUIUTI,TUIUTI,-62.1688572,-12.607055
220,355500,TUPÃ,SP,"0,771","0,764","0,852","0,704",SP-TUPÃ,1,SP-TUPÃ,3883,355500, SP,TUPÃ,TUPÃ,-62.1688572,-12.607055
238,355510,TUPI PAULISTA,SP,"0,769","0,762","0,835","0,715",SP-TUPI PAULISTA,1,SP-TUPI PAULISTA,3884,355510, SP,TUPI PAULISTA,TUPI PAULISTA,-62.1688572,-12.607055
526,355520,TURIÚBA,SP,"0,751","0,713","0,824","0,721",SP-TURIÚBA,1,SP-TURIÚBA,3885,355520, SP,TURIÚBA,TURIÚBA,-62.1688572,-12.607055
876,355530,TURMALINA,SP,"0,736","0,724","0,817","0,675",SP-TURMALINA,1,SP-TURMALINA,3886,355530, SP,TURMALINA,TURMALINA,-62.1688572,-12.607055
1904,355535,UBARANA,SP,"0,700","0,672","0,844","0,604",SP-UBARANA,1,SP-UBARANA,3887,355535, SP,UBARANA,UBARANA,-62.1688572,-12.607055
526,355540,UBATUBA,SP,"0,751","0,741","0,841","0,679",SP-UBATUBA,1,SP-UBATUBA,3888,355540, SP,UBATUBA,UBATUBA,-62.1688572,-12.607055
1107,355550,UBIRAJARA,SP,"0,727","0,689","0,829","0,674",SP-UBIRAJARA,1,SP-UBIRAJARA,3889,355550, SP,UBIRAJARA,UBIRAJARA,-62.1688572,-12.607055
1266,355560,UCHOA,SP,"0,721","0,708","0,823","0,644",SP-UCHOA,1,SP-UCHOA,3890,355560, SP,UCHOA,UCHOA,-62.1688572,-12.607055
562,355570,UNIÃO PAULISTA,SP,"0,749","0,697","0,863","0,699",SP-UNIÃO PAULISTA,1,SP-UNIÃO PAULISTA,3891,355570, SP,UNIÃO PAULISTA,UNIÃO PAULISTA,-62.1688572,-12.607055
628,355580,URÂNIA,SP,"0,746","0,727","0,804","0,709",SP-URÂNIA,1,SP-URÂNIA,3892,355580, SP,URÂNIA,URÂNIA,-62.1688572,-12.607055
1546,355590,URU,SP,"0,712","0,678","0,832","0,639",SP-URU,1,SP-URU,3893,355590, SP,URU,URU,-62.1688572,-12.607055
648,355600,URUPÊS,SP,"0,745","0,741","0,817","0,683",SP-URUPÊS,1,SP-URUPÊS,3894,355600, SP,URUPÊS,URUPÊS,-62.1688572,-12.607055
897,355610,VALENTIM GENTIL,SP,"0,735","0,708","0,810","0,692",SP-VALENTIM GENTIL,1,SP-VALENTIM GENTIL,3895,355610, SP,VALENTIM GENTIL,VALENTIM GENTIL,-62.1688572,-12.607055
12,355620,VALINHOS,SP,"0,819","0,848","0,850","0,763",SP-VALINHOS,1,SP-VALINHOS,3896,355620, SP,VALINHOS,VALINHOS,-62.1688572,-12.607055
1154,355630,VALPARAÍSO,SP,"0,725","0,719","0,825","0,643",SP-VALPARAÍSO,1,SP-VALPARAÍSO,3897,355630, SP,VALPARAÍSO,VALPARAÍSO,-62.1688572,-12.607055
1934,355635,VARGEM,SP,"0,699","0,690","0,839","0,591",SP-VARGEM,1,SP-VARGEM,3898,355635, SP,VARGEM,VARGEM,-62.1688572,-12.607055
850,355640,VARGEM GRANDE DO SUL,SP,"0,737","0,721","0,863","0,643",SP-VARGEM GRANDE DO SUL,1,SP-VARGEM GRANDE DO SUL,3899,355640, SP,VARGEM GRANDE DO SUL,VARGEM GRANDE DO SUL,-62.1688572,-12.607055
227,355645,VARGEM GRANDE PAULISTA,SP,"0,770","0,755","0,884","0,683",SP-VARGEM GRANDE PAULISTA,1,SP-VARGEM GRANDE PAULISTA,3900,355645, SP,VARGEM GRANDE PAULISTA,VARGEM GRANDE PAULISTA,-62.1688572,-12.607055
383,355650,VÁRZEA PAULISTA,SP,"0,759","0,720","0,863","0,705",SP-VÁRZEA PAULISTA,1,SP-VÁRZEA PAULISTA,3901,355650, SP,VÁRZEA PAULISTA,VÁRZEA PAULISTA,-62.1688572,-12.607055
467,355660,VERA CRUZ,SP,"0,754","0,722","0,830","0,715",SP-VERA CRUZ,1,SP-VERA CRUZ,3902,355660, SP,VERA CRUZ,VERA CRUZ,-62.1688572,-12.607055
13,355670,VINHEDO,SP,"0,817","0,840","0,878","0,739",SP-VINHEDO,1,SP-VINHEDO,3903,355670, SP,VINHEDO,VINHEDO,-62.1688572,-12.607055
795,355680,VIRADOURO,SP,"0,739","0,717","0,823","0,683",SP-VIRADOURO,1,SP-VIRADOURO,3904,355680, SP,VIRADOURO,VIRADOURO,-62.1688572,-12.607055
667,355690,VISTA ALEGRE DO ALTO,SP,"0,744","0,726","0,840","0,676",SP-VISTA ALEGRE DO ALTO,1,SP-VISTA ALEGRE DO ALTO,3905,355690, SP,VISTA ALEGRE DO ALTO,VISTA ALEGRE DO ALTO,-62.1688572,-12.607055
1154,355695,VITÓRIA BRASIL,SP,"0,725","0,686","0,811","0,685",SP-VITÓRIA BRASIL,1,SP-VITÓRIA BRASIL,3906,355695, SP,VITÓRIA BRASIL,VITÓRIA BRASIL,-62.1688572,-12.607055
265,355700,VOTORANTIM,SP,"0,767","0,720","0,838","0,747",SP-VOTORANTIM,1,SP-VOTORANTIM,3907,355700, SP,VOTORANTIM,VOTORANTIM,-62.1688572,-12.607055
67,355710,VOTUPORANGA,SP,"0,790","0,772","0,857","0,744",SP-VOTUPORANGA,1,SP-VOTUPORANGA,3908,355710, SP,VOTUPORANGA,VOTUPORANGA,-62.1688572,-12.607055
1052,355715,ZACARIAS,SP,"0,729","0,695","0,826","0,674",SP-ZACARIAS,1,SP-ZACARIAS,3909,355715, SP,ZACARIAS,ZACARIAS,-62.1688572,-12.607055
2776,170025,ABREULÂNDIA,TO,"0,665","0,700","0,835","0,502",TO-ABREULÂNDIA,1,TO-ABREULÂNDIA,311,170025, TO,ABREULÂNDIA,ABREULÂNDIA,-49.3247147,-9.4608593
2964,170030,AGUIARNÓPOLIS,TO,"0,657","0,618","0,804","0,571",TO-AGUIARNÓPOLIS,1,TO-AGUIARNÓPOLIS,312,170030, TO,AGUIARNÓPOLIS,AGUIARNÓPOLIS,-47.4755685,-6.5581249
2828,170035,ALIANÇA DO TOCANTINS,TO,"0,663","0,610","0,801","0,596",TO-ALIANÇA DO TOCANTINS,1,TO-ALIANÇA DO TOCANTINS,313,170035, TO,ALIANÇA DO TOCANTINS,ALIANÇA DO TOCANTINS,-48.938313,-11.3059083
3378,170040,ALMAS,TO,"0,636","0,616","0,796","0,524",TO-ALMAS,1,TO-ALMAS,314,170040, TO,ALMAS,ALMAS,-93.2480234,44.9839512
1665,170070,ALVORADA,TO,"0,708","0,677","0,843","0,623",TO-ALVORADA,1,TO-ALVORADA,315,170070, TO,ALVORADA,ALVORADA,-51.0783852,-29.9999532
2642,170100,ANANÁS,TO,"0,671","0,621","0,804","0,605",TO-ANANÁS,1,TO-ANANÁS,316,170100, TO,ANANÁS,ANANÁS,NA,NA
3156,170105,ANGICO,TO,"0,648","0,576","0,773","0,612",TO-ANGICO,1,TO-ANGICO,317,170105, TO,ANGICO,ANGICO,-47.8642065,-6.3919593
3090,170110,APARECIDA DO RIO NEGRO,TO,"0,651","0,593","0,791","0,588",TO-APARECIDA DO RIO NEGRO,1,TO-APARECIDA DO RIO NEGRO,318,170110, TO,APARECIDA DO RIO NEGRO,APARECIDA DO RIO NEGRO,-47.9749616,-9.9528404
4309,170130,ARAGOMINAS,TO,"0,593","0,611","0,739","0,461",TO-ARAGOMINAS,1,TO-ARAGOMINAS,319,170130, TO,ARAGOMINAS,ARAGOMINAS,-48.7014706,-6.8405144
3312,170190,ARAGUACEMA,TO,"0,639","0,587","0,805","0,553",TO-ARAGUACEMA,1,TO-ARAGUACEMA,320,170190, TO,ARAGUACEMA,ARAGUACEMA,-49.5568225,-8.8086045
2545,170200,ARAGUAÇU,TO,"0,675","0,642","0,796","0,602",TO-ARAGUAÇU,1,TO-ARAGUAÇU,321,170200, TO,ARAGUAÇU,ARAGUAÇU,-49.8300797,-12.9257328
508,170210,ARAGUAÍNA,TO,"0,752","0,727","0,821","0,712",TO-ARAGUAÍNA,1,TO-ARAGUAÍNA,322,170210, TO,ARAGUAÍNA,ARAGUAÍNA,-48.204827,-7.1927733
4055,170215,ARAGUANÃ,TO,"0,604","0,617","0,756","0,473",TO-ARAGUANÃ,1,TO-ARAGUANÃ,323,170215, TO,ARAGUANÃ,ARAGUANÃ,-48.6106488,-6.7901188
3469,170220,ARAGUATINS,TO,"0,631","0,604","0,793","0,525",TO-ARAGUATINS,1,TO-ARAGUATINS,324,170220, TO,ARAGUATINS,ARAGUATINS,-48.119402,-5.6484003
2439,170230,ARAPOEMA,TO,"0,680","0,645","0,810","0,601",TO-ARAPOEMA,1,TO-ARAPOEMA,325,170230, TO,ARAPOEMA,ARAPOEMA,-49.0661809,-7.6573797
3090,170240,ARRAIAS,TO,"0,651","0,636","0,829","0,523",TO-ARRAIAS,1,TO-ARRAIAS,326,170240, TO,ARRAIAS,ARRAIAS,-46.9335092,-12.9415588
2663,170255,AUGUSTINÓPOLIS,TO,"0,670","0,614","0,793","0,619",TO-AUGUSTINÓPOLIS,1,TO-AUGUSTINÓPOLIS,327,170255, TO,AUGUSTINÓPOLIS,AUGUSTINÓPOLIS,-47.8870865,-5.4694294
2503,170270,AURORA DO TOCANTINS,TO,"0,677","0,676","0,804","0,570",TO-AURORA DO TOCANTINS,1,TO-AURORA DO TOCANTINS,328,170270, TO,AURORA DO TOCANTINS,AURORA DO TOCANTINS,-46.4082424,-12.7127665
3534,170290,AXIXÁ DO TOCANTINS,TO,"0,627","0,595","0,733","0,566",TO-AXIXÁ DO TOCANTINS,1,TO-AXIXÁ DO TOCANTINS,329,170290, TO,AXIXÁ DO TOCANTINS,AXIXÁ DO TOCANTINS,-47.7712858,-5.6153122
3254,170300,BABAÇULÂNDIA,TO,"0,642","0,589","0,792","0,568",TO-BABAÇULÂNDIA,1,TO-BABAÇULÂNDIA,330,170300, TO,BABAÇULÂNDIA,BABAÇULÂNDIA,-47.759016,-7.2032092
3333,170305,BANDEIRANTES DO TOCANTINS,TO,"0,638","0,570","0,797","0,571",TO-BANDEIRANTES DO TOCANTINS,1,TO-BANDEIRANTES DO TOCANTINS,331,170305, TO,BANDEIRANTES DO TOCANTINS,BANDEIRANTES DO TOCANTINS,-48.578762,-7.7614401
4081,170307,BARRA DO OURO,TO,"0,603","0,557","0,760","0,517",TO-BARRA DO OURO,1,TO-BARRA DO OURO,332,170307, TO,BARRA DO OURO,BARRA DO OURO,-47.6744587,-7.7123161
3254,170310,BARROLÂNDIA,TO,"0,642","0,600","0,817","0,541",TO-BARROLÂNDIA,1,TO-BARROLÂNDIA,333,170310, TO,BARROLÂNDIA,BARROLÂNDIA,-48.7260084,-9.8344009
3333,170320,BERNARDO SAYÃO,TO,"0,638","0,606","0,748","0,573",TO-BERNARDO SAYÃO,1,TO-BERNARDO SAYÃO,334,170320, TO,BERNARDO SAYÃO,BERNARDO SAYÃO,-48.9605972,-7.9806659
2898,170330,BOM JESUS DO TOCANTINS,TO,"0,660","0,621","0,833","0,555",TO-BOM JESUS DO TOCANTINS,1,TO-BOM JESUS DO TOCANTINS,335,170330, TO,BOM JESUS DO TOCANTINS,BOM JESUS DO TOCANTINS,-48.6020308,-5.0463855
2332,170360,BRASILÂNDIA DO TOCANTINS,TO,"0,684","0,640","0,831","0,601",TO-BRASILÂNDIA DO TOCANTINS,1,TO-BRASILÂNDIA DO TOCANTINS,336,170360, TO,BRASILÂNDIA DO TOCANTINS,BRASILÂNDIA DO TOCANTINS,-48.4826413,-8.3895878
2282,170370,BREJINHO DE NAZARÉ,TO,"0,686","0,635","0,820","0,619",TO-BREJINHO DE NAZARÉ,1,TO-BREJINHO DE NAZARÉ,337,170370, TO,BREJINHO DE NAZARÉ,BREJINHO DE NAZARÉ,-48.6388879,-11.0355349
3534,170380,BURITI DO TOCANTINS,TO,"0,627","0,575","0,713","0,601",TO-BURITI DO TOCANTINS,1,TO-BURITI DO TOCANTINS,338,170380, TO,BURITI DO TOCANTINS,BURITI DO TOCANTINS,-48.2266434,-5.3160828
3534,170382,CACHOEIRINHA,TO,"0,627","0,548","0,762","0,590",TO-CACHOEIRINHA,1,TO-CACHOEIRINHA,339,170382, TO,CACHOEIRINHA,CACHOEIRINHA,-51.1021166,-29.9477228
5277,170384,CAMPOS LINDOS,TO,"0,544","0,578","0,738","0,377",TO-CAMPOS LINDOS,1,TO-CAMPOS LINDOS,340,170384, TO,CAMPOS LINDOS,CAMPOS LINDOS,-46.670534,-8.1677815
2846,170386,CARIRI DO TOCANTINS,TO,"0,662","0,639","0,826","0,549",TO-CARIRI DO TOCANTINS,1,TO-CARIRI DO TOCANTINS,341,170386, TO,CARIRI DO TOCANTINS,CARIRI DO TOCANTINS,-49.1613433,-11.8903282
3291,170388,CARMOLÂNDIA,TO,"0,640","0,621","0,810","0,521",TO-CARMOLÂNDIA,1,TO-CARMOLÂNDIA,342,170388, TO,CARMOLÂNDIA,CARMOLÂNDIA,-48.3957762,-7.0335824
4284,170389,CARRASCO BONITO,TO,"0,594","0,543","0,728","0,531",TO-CARRASCO BONITO,1,TO-CARRASCO BONITO,343,170389, TO,CARRASCO BONITO,CARRASCO BONITO,-48.0208484,-5.3331808
2946,170390,CASEARA,TO,"0,658","0,647","0,825","0,534",TO-CASEARA,1,TO-CASEARA,344,170390, TO,CASEARA,CASEARA,-49.9547958,-9.2712967
4869,170410,CENTENÁRIO,TO,"0,569","0,571","0,700","0,461",TO-CENTENÁRIO,1,TO-CENTENÁRIO,345,170410, TO,CENTENÁRIO,CENTENÁRIO,-95.8515859,36.1363128
3702,170510,CHAPADA DA NATIVIDADE,TO,"0,620","0,590","0,814","0,497",TO-CHAPADA DA NATIVIDADE,1,TO-CHAPADA DA NATIVIDADE,347,170510, TO,CHAPADA DA NATIVIDADE,CHAPADA DA NATIVIDADE,-47.8427298,-11.4740475
3721,170460,CHAPADA DE AREIA,TO,"0,619","0,619","0,726","0,529",TO-CHAPADA DE AREIA,1,TO-CHAPADA DE AREIA,346,170460, TO,CHAPADA DE AREIA,CHAPADA DE AREIA,-49.1678944,-10.1458962
1866,170550,COLINAS DO TOCANTINS,TO,"0,701","0,690","0,814","0,614",TO-COLINAS DO TOCANTINS,1,TO-COLINAS DO TOCANTINS,348,170550, TO,COLINAS DO TOCANTINS,COLINAS DO TOCANTINS,-48.4760641,-8.0580606
2642,171670,COLMÉIA,TO,"0,671","0,645","0,816","0,574",TO-COLMÉIA,1,TO-COLMÉIA,407,171670, TO,COLMÉIA,COLMÉIA,-38.4880044,-3.7565373
1995,170555,COMBINADO,TO,"0,697","0,649","0,815","0,639",TO-COMBINADO,1,TO-COMBINADO,349,170555, TO,COMBINADO,COMBINADO,-110.8351976,29.0331441
4331,170560,CONCEIÇÃO DO TOCANTINS,TO,"0,592","0,588","0,739","0,478",TO-CONCEIÇÃO DO TOCANTINS,1,TO-CONCEIÇÃO DO TOCANTINS,350,170560, TO,CONCEIÇÃO DO TOCANTINS,CONCEIÇÃO DO TOCANTINS,-47.2943843,-12.2236815
4029,170600,COUTO MAGALHÃES,TO,"0,605","0,574","0,760","0,508",TO-COUTO MAGALHÃES,1,TO-COUTO MAGALHÃES,351,170600, TO,COUTO MAGALHÃES,COUTO MAGALHÃES,-48.9476499,-16.2958505
2598,170610,CRISTALÂNDIA,TO,"0,673","0,663","0,805","0,570",TO-CRISTALÂNDIA,1,TO-CRISTALÂNDIA,352,170610, TO,CRISTALÂNDIA,CRISTALÂNDIA,-49.4466005,-10.5880461
3222,170625,CRIXÁS DO TOCANTINS,TO,"0,644","0,603","0,798","0,555",TO-CRIXÁS DO TOCANTINS,1,TO-CRIXÁS DO TOCANTINS,353,170625, TO,CRIXÁS DO TOCANTINS,CRIXÁS DO TOCANTINS,-49.0009403,-11.2037661
4614,170650,DARCINÓPOLIS,TO,"0,581","0,597","0,764","0,429",TO-DARCINÓPOLIS,1,TO-DARCINÓPOLIS,354,170650, TO,DARCINÓPOLIS,DARCINÓPOLIS,-47.8032284,-6.7351494
1866,170700,DIANÓPOLIS,TO,"0,701","0,673","0,822","0,624",TO-DIANÓPOLIS,1,TO-DIANÓPOLIS,355,170700, TO,DIANÓPOLIS,DIANÓPOLIS,-46.8201549,-11.6260113
2359,170710,DIVINÓPOLIS DO TOCANTINS,TO,"0,683","0,667","0,816","0,585",TO-DIVINÓPOLIS DO TOCANTINS,1,TO-DIVINÓPOLIS DO TOCANTINS,356,170710, TO,DIVINÓPOLIS DO TOCANTINS,DIVINÓPOLIS DO TOCANTINS,-49.2181379,-9.7986763
4562,170720,DOIS IRMÃOS DO TOCANTINS,TO,"0,583","0,551","0,813","0,442",TO-DOIS IRMÃOS DO TOCANTINS,1,TO-DOIS IRMÃOS DO TOCANTINS,357,170720, TO,DOIS IRMÃOS DO TOCANTINS,DOIS IRMÃOS DO TOCANTINS,-49.1221414,-9.2560494
2462,170730,DUERÉ,TO,"0,679","0,654","0,846","0,566",TO-DUERÉ,1,TO-DUERÉ,358,170730, TO,DUERÉ,DUERÉ,-49.2720811,-11.3426005
4841,170740,ESPERANTINA,TO,"0,570","0,495","0,715","0,524",TO-ESPERANTINA,1,TO-ESPERANTINA,359,170740, TO,ESPERANTINA,ESPERANTINA,-42.2342203,-3.8945585
1995,170755,FÁTIMA,TO,"0,697","0,653","0,813","0,638",TO-FÁTIMA,1,TO-FÁTIMA,360,170755, TO,FÁTIMA,FÁTIMA,-8.6521422,39.6172063
2199,170765,FIGUEIRÓPOLIS,TO,"0,689","0,664","0,822","0,600",TO-FIGUEIRÓPOLIS,1,TO-FIGUEIRÓPOLIS,361,170765, TO,FIGUEIRÓPOLIS,FIGUEIRÓPOLIS,-49.170167,-12.1343809
3680,170770,FILADÉLFIA,TO,"0,621","0,578","0,792","0,522",TO-FILADÉLFIA,1,TO-FILADÉLFIA,362,170770, TO,FILADÉLFIA,FILADÉLFIA,-75.1652215,39.9525839
2663,170820,FORMOSO DO ARAGUAIA,TO,"0,670","0,640","0,801","0,587",TO-FORMOSO DO ARAGUAIA,1,TO-FORMOSO DO ARAGUAIA,363,170820, TO,FORMOSO DO ARAGUAIA,FORMOSO DO ARAGUAIA,-50.1832516,-11.8031151
2924,170825,FORTALEZA DO TABOCÃO,TO,"0,659","0,616","0,808","0,575",TO-FORTALEZA DO TABOCÃO,1,TO-FORTALEZA DO TABOCÃO,364,170825, TO,FORTALEZA DO TABOCÃO,FORTALEZA DO TABOCÃO,-48.5210865,-9.0569002
3680,170830,GOIANORTE,TO,"0,621","0,598","0,805","0,497",TO-GOIANORTE,1,TO-GOIANORTE,365,170830, TO,GOIANORTE,GOIANORTE,-48.935462,-8.7748584
4718,170900,GOIATINS,TO,"0,576","0,541","0,765","0,462",TO-GOIATINS,1,TO-GOIATINS,366,170900, TO,GOIATINS,GOIATINS,-47.3141332,-7.7116832
743,170930,GUARAÍ,TO,"0,741","0,724","0,839","0,670",TO-GUARAÍ,1,TO-GUARAÍ,367,170930, TO,GUARAÍ,GUARAÍ,-48.511861,-8.8358375
383,170950,GURUPI,TO,"0,759","0,736","0,843","0,706",TO-GURUPI,1,TO-GURUPI,368,170950, TO,GURUPI,GURUPI,-49.0686083,-11.7283752
3702,170980,IPUEIRAS,TO,"0,620","0,576","0,797","0,518",TO-IPUEIRAS,1,TO-IPUEIRAS,369,170980, TO,IPUEIRAS,IPUEIRAS,-40.717276,-4.54253
3866,171050,ITACAJÁ,TO,"0,612","0,585","0,798","0,491",TO-ITACAJÁ,1,TO-ITACAJÁ,370,171050, TO,ITACAJÁ,ITACAJÁ,-47.5275422,-8.6214999
3771,171070,ITAGUATINS,TO,"0,616","0,572","0,799","0,511",TO-ITAGUATINS,1,TO-ITAGUATINS,371,171070, TO,ITAGUATINS,ITAGUATINS,-47.5668376,-5.7944344
4123,171090,ITAPIRATINS,TO,"0,601","0,611","0,796","0,446",TO-ITAPIRATINS,1,TO-ITAPIRATINS,372,171090, TO,ITAPIRATINS,ITAPIRATINS,-48.1076146,-8.38013
3115,171110,ITAPORÃ DO TOCANTINS,TO,"0,650","0,613","0,842","0,531",TO-ITAPORÃ DO TOCANTINS,1,TO-ITAPORÃ DO TOCANTINS,373,171110, TO,ITAPORÃ DO TOCANTINS,ITAPORÃ DO TOCANTINS,-48.6899799,-8.5706041
2846,171150,JAÚ DO TOCANTINS,TO,"0,662","0,672","0,815","0,529",TO-JAÚ DO TOCANTINS,1,TO-JAÚ DO TOCANTINS,374,171150, TO,JAÚ DO TOCANTINS,JAÚ DO TOCANTINS,-48.5897311,-12.6546686
4540,171180,JUARINA,TO,"0,584","0,563","0,742","0,478",TO-JUARINA,1,TO-JUARINA,375,171180, TO,JUARINA,JUARINA,-49.1019121,-8.1187777
3534,171190,LAGOA DA CONFUSÃO,TO,"0,627","0,630","0,787","0,496",TO-LAGOA DA CONFUSÃO,1,TO-LAGOA DA CONFUSÃO,376,171190, TO,LAGOA DA CONFUSÃO,LAGOA DA CONFUSÃO,-50.1832516,-10.9201482
4654,171195,LAGOA DO TOCANTINS,TO,"0,579","0,543","0,758","0,471",TO-LAGOA DO TOCANTINS,1,TO-LAGOA DO TOCANTINS,377,171195, TO,LAGOA DO TOCANTINS,LAGOA DO TOCANTINS,-47.5652248,-10.2966802
2545,171200,LAJEADO,TO,"0,675","0,673","0,798","0,573",TO-LAJEADO,1,TO-LAJEADO,378,171200, TO,LAJEADO,LAJEADO,-51.9649421,-29.459582
2898,171215,LAVANDEIRA,TO,"0,660","0,598","0,775","0,620",TO-LAVANDEIRA,1,TO-LAVANDEIRA,379,171215, TO,LAVANDEIRA,LAVANDEIRA,-80.3817187,25.8390067
4841,171240,LIZARDA,TO,"0,570","0,584","0,765","0,415",TO-LIZARDA,1,TO-LIZARDA,380,171240, TO,LIZARDA,LIZARDA,-46.6833948,-9.6046281
